code,name,섹터,시총,주가,no,증권사,일자,목표주가,직전목표주가,증감율,투자의견,직전투자의견,평균목표주가,평균직전목표주가,평균투자의견,평균직전투자의견
A036420,콘텐트리중앙,FICS  미디어,"2,331","12,100",AP,대신증권,2024/05/27,"21,000","21,000",0.00,4.00,4.00,"17,875","17,875",3.92,4.00
A036420,콘텐트리중앙,FICS  미디어,"2,331","12,100",08,유진투자증권,2024/05/22,"18,000","18,000",0.00,4.00,4.00,"17,875","17,875",3.92,4.00
A036420,콘텐트리중앙,FICS  미디어,"2,331","12,100",62,DS투자증권,2024/05/13,"17,000","17,000",0.00,4.00,4.00,"17,875","17,875",3.92,4.00
A036420,콘텐트리중앙,FICS  미디어,"2,331","12,100",KB,KB증권,2024/05/09,"15,000","15,000",0.00,3.00,4.00,"17,875","17,875",3.92,4.00
A036420,콘텐트리중앙,FICS  미디어,"2,331","12,100",93,흥국증권,2024/05/09,"20,000","20,000",0.00,4.00,4.00,"17,875","17,875",3.92,4.00
A036420,콘텐트리중앙,FICS  미디어,"2,331","12,100",31,DB금융투자,2024/05/09,"17,000","17,000",0.00,4.00,4.00,"17,875","17,875",3.92,4.00
A036420,콘텐트리중앙,FICS  미디어,"2,331","12,100",30,삼성증권,2024/05/09,"18,500","18,500",0.00,4.00,4.00,"17,875","17,875",3.92,4.00
A036420,콘텐트리중앙,FICS  미디어,"2,331","12,100",56,하나증권,2024/05/09,"19,000","19,000",0.00,4.00,4.00,"17,875","17,875",3.92,4.00
A036420,콘텐트리중앙,FICS  미디어,"2,331","12,100",02,신한투자증권,2024/04/30,"16,000","16,000",0.00,4.00,4.00,"17,875","17,875",3.92,4.00
A036420,콘텐트리중앙,FICS  미디어,"2,331","12,100",24,유안타증권,2024/03/29,"18,000","18,000",0.00,4.00,4.00,"17,875","17,875",3.92,4.00
A294570,쿠콘,FICS  IT 서비스,"1,651","16,100",08,유진투자증권,2024/05/16,,,,0.00,0.00,,,,
A060280,큐렉소,FICS  의료 장비 및 서비스,"4,466","10,870",13,부국증권,2024/05/20,,,,0.00,,"17,000","20,000",4.00,4.00
A060280,큐렉소,FICS  의료 장비 및 서비스,"4,466","10,870",93,흥국증권,2024/05/17,"17,000","20,000",-15.00,4.00,4.00,"17,000","20,000",4.00,4.00
A182360,큐브엔터,FICS  미디어,"2,053","14,870",88,LS증권,2024/04/16,,,,0.00,,,,,
A259960,크래프톤,FICS  게임 소프트웨어,"130,256","272,000",21,한화투자증권,2024/06/13,"340,000","340,000",0.00,4.00,4.00,"331,000","310,750",4.00,4.00
A259960,크래프톤,FICS  게임 소프트웨어,"130,256","272,000",KB,KB증권,2024/06/13,"350,000","350,000",0.00,4.00,4.00,"331,000","310,750",4.00,4.00
A259960,크래프톤,FICS  게임 소프트웨어,"130,256","272,000",24,유안타증권,2024/06/12,"320,000","320,000",0.00,4.00,4.00,"331,000","310,750",4.00,4.00
A259960,크래프톤,FICS  게임 소프트웨어,"130,256","272,000",03,한국투자증권,2024/06/04,"310,000","310,000",0.00,4.00,4.00,"331,000","310,750",4.00,4.00
A259960,크래프톤,FICS  게임 소프트웨어,"130,256","272,000",05,미래에셋증권,2024/05/31,"370,000","370,000",0.00,4.00,4.00,"331,000","310,750",4.00,4.00
A259960,크래프톤,FICS  게임 소프트웨어,"130,256","272,000",02,신한투자증권,2024/05/30,"290,000","260,000",11.54,4.00,4.00,"331,000","310,750",4.00,4.00
A259960,크래프톤,FICS  게임 소프트웨어,"130,256","272,000",46,하이투자증권,2024/05/30,"350,000","350,000",0.00,4.00,4.00,"331,000","310,750",4.00,4.00
A259960,크래프톤,FICS  게임 소프트웨어,"130,256","272,000",08,유진투자증권,2024/05/30,"330,000","330,000",0.00,4.00,4.00,"331,000","310,750",4.00,4.00
A259960,크래프톤,FICS  게임 소프트웨어,"130,256","272,000",AP,대신증권,2024/05/30,"340,000","340,000",0.00,4.00,4.00,"331,000","310,750",4.00,4.00
A259960,크래프톤,FICS  게임 소프트웨어,"130,256","272,000",10,메리츠증권,2024/05/30,"300,000","300,000",0.00,4.00,4.00,"331,000","310,750",4.00,4.00
A259960,크래프톤,FICS  게임 소프트웨어,"130,256","272,000",25,SK증권,2024/05/27,"330,000","300,000",10.00,4.00,4.00,"331,000","310,750",4.00,4.00
A259960,크래프톤,FICS  게임 소프트웨어,"130,256","272,000",30,삼성증권,2024/05/09,"330,000","300,000",10.00,4.00,4.00,"331,000","310,750",4.00,4.00
A259960,크래프톤,FICS  게임 소프트웨어,"130,256","272,000",50,키움증권,2024/05/09,"290,000","250,000",16.00,4.00,4.00,"331,000","310,750",4.00,4.00
A259960,크래프톤,FICS  게임 소프트웨어,"130,256","272,000",99,상상인증권,2024/05/09,"400,000","310,000",29.03,4.00,4.00,"331,000","310,750",4.00,4.00
A259960,크래프톤,FICS  게임 소프트웨어,"130,256","272,000",22,현대차증권,2024/05/09,"340,000","320,000",6.25,4.00,4.00,"331,000","310,750",4.00,4.00
A259960,크래프톤,FICS  게임 소프트웨어,"130,256","272,000",01,교보증권,2024/05/09,"330,000","300,000",10.00,4.00,4.00,"331,000","310,750",4.00,4.00
A259960,크래프톤,FICS  게임 소프트웨어,"130,256","272,000",93,흥국증권,2024/05/09,"360,000","320,000",12.50,4.00,4.00,"331,000","310,750",4.00,4.00
A259960,크래프톤,FICS  게임 소프트웨어,"130,256","272,000",13,부국증권,2024/05/09,"320,000","280,000",14.29,4.00,4.00,"331,000","310,750",4.00,4.00
A259960,크래프톤,FICS  게임 소프트웨어,"130,256","272,000",12,NH투자증권,2024/04/19,"300,000","275,000",9.09,4.00,4.00,"331,000","310,750",4.00,4.00
A259960,크래프톤,FICS  게임 소프트웨어,"130,256","272,000",64,다올투자증권,2024/03/28,"320,000","290,000",10.34,4.00,4.00,"331,000","310,750",4.00,4.00
A110790,크리스에프앤씨,FICS  섬유 및 의복,"1,790","7,640",08,유진투자증권,2024/03/29,"12,000","14,000",-14.29,4.00,4.00,"12,000","14,000",4.00,4.00
A214150,클래시스,FICS  의료 장비 및 서비스,"33,664","52,600",50,키움증권,2024/05/29,"55,000","53,000",3.77,4.00,4.00,"52,125","46,250",4.00,4.00
A214150,클래시스,FICS  의료 장비 및 서비스,"33,664","52,600",05,미래에셋증권,2024/05/13,"60,000","50,000",20.00,4.00,4.00,"52,125","46,250",4.00,4.00
A214150,클래시스,FICS  의료 장비 및 서비스,"33,664","52,600",30,삼성증권,2024/05/09,"48,000","43,000",11.63,4.00,4.00,"52,125","46,250",4.00,4.00
A214150,클래시스,FICS  의료 장비 및 서비스,"33,664","52,600",03,한국투자증권,2024/05/09,"50,000","46,000",8.70,4.00,4.00,"52,125","46,250",4.00,4.00
A214150,클래시스,FICS  의료 장비 및 서비스,"33,664","52,600",31,DB금융투자,2024/05/09,"50,000","48,000",4.17,4.00,4.00,"52,125","46,250",4.00,4.00
A214150,클래시스,FICS  의료 장비 및 서비스,"33,664","52,600",02,신한투자증권,2024/05/09,"49,000","44,000",11.36,4.00,4.00,"52,125","46,250",4.00,4.00
A214150,클래시스,FICS  의료 장비 및 서비스,"33,664","52,600",64,다올투자증권,2024/05/09,"60,000","46,000",30.43,4.00,4.00,"52,125","46,250",4.00,4.00
A214150,클래시스,FICS  의료 장비 및 서비스,"33,664","52,600",12,NH투자증권,2024/04/16,"45,000","40,000",12.50,4.00,4.00,"52,125","46,250",4.00,4.00
A237880,클리오,FICS  개인생활용품,"7,662","42,400",10,메리츠증권,2024/05/31,"57,000","45,000",26.67,4.00,4.00,"48,444","43,333",4.00,4.00
A237880,클리오,FICS  개인생활용품,"7,662","42,400",02,신한투자증권,2024/05/29,"50,000","42,000",19.05,4.00,4.00,"48,444","43,333",4.00,4.00
A237880,클리오,FICS  개인생활용품,"7,662","42,400",50,키움증권,2024/05/22,"45,000","45,000",0.00,4.00,4.00,"48,444","43,333",4.00,4.00
A237880,클리오,FICS  개인생활용품,"7,662","42,400",KB,KB증권,2024/05/16,"48,000","45,000",6.67,4.00,4.00,"48,444","43,333",4.00,4.00
A237880,클리오,FICS  개인생활용품,"7,662","42,400",22,현대차증권,2024/05/13,"47,000","40,000",17.50,4.00,4.00,"48,444","43,333",4.00,4.00
A237880,클리오,FICS  개인생활용품,"7,662","42,400",56,하나증권,2024/05/13,"47,000","43,000",9.30,4.00,4.00,"48,444","43,333",4.00,4.00
A237880,클리오,FICS  개인생활용품,"7,662","42,400",31,DB금융투자,2024/05/13,"46,000","42,000",9.52,4.00,4.00,"48,444","43,333",4.00,4.00
A237880,클리오,FICS  개인생활용품,"7,662","42,400",99,상상인증권,2024/05/13,"46,000","38,000",21.05,4.00,4.00,"48,444","43,333",4.00,4.00
A237880,클리오,FICS  개인생활용품,"7,662","42,400",12,NH투자증권,2024/05/13,,,,0.00,0.00,"48,444","43,333",4.00,4.00
A237880,클리오,FICS  개인생활용품,"7,662","42,400",21,한화투자증권,2024/04/22,"50,000","50,000",0.00,4.00,4.00,"48,444","43,333",4.00,4.00
A020120,키다리스튜디오,FICS  미디어,"1,986","5,360",02,신한투자증권,2024/04/22,,,,0.00,,,,,
A020120,키다리스튜디오,FICS  미디어,"1,986","5,360",22,현대차증권,2024/03/26,,,,0.00,,,,,
A039490,키움증권,FICS  증권,"31,219","122,300",05,미래에셋증권,2024/06/10,"150,000",,,4.00,,"155,692","153,000",4.00,4.00
A039490,키움증권,FICS  증권,"31,219","122,300",AP,대신증권,2024/06/10,"160,000","160,000",0.00,4.00,4.00,"155,692","153,000",4.00,4.00
A039490,키움증권,FICS  증권,"31,219","122,300",10,메리츠증권,2024/06/03,"160,000","160,000",0.00,4.00,4.00,"155,692","153,000",4.00,4.00
A039490,키움증권,FICS  증권,"31,219","122,300",30,삼성증권,2024/05/29,"160,000","160,000",0.00,4.00,4.00,"155,692","153,000",4.00,4.00
A039490,키움증권,FICS  증권,"31,219","122,300",12,NH투자증권,2024/05/21,"180,000","180,000",0.00,4.00,4.00,"155,692","153,000",4.00,4.00
A039490,키움증권,FICS  증권,"31,219","122,300",63,IBK투자증권,2024/05/07,"150,000","144,000",4.17,4.00,4.00,"155,692","153,000",4.00,4.00
A039490,키움증권,FICS  증권,"31,219","122,300",01,교보증권,2024/05/07,"145,000","145,000",0.00,4.00,4.00,"155,692","153,000",4.00,4.00
A039490,키움증권,FICS  증권,"31,219","122,300",03,한국투자증권,2024/05/03,"155,000","155,000",0.00,4.00,4.00,"155,692","153,000",4.00,4.00
A039490,키움증권,FICS  증권,"31,219","122,300",88,LS증권,2024/05/03,"150,000","130,000",15.38,4.00,4.00,"155,692","153,000",4.00,4.00
A039490,키움증권,FICS  증권,"31,219","122,300",64,다올투자증권,2024/05/03,"152,000","152,000",0.00,4.00,4.00,"155,692","153,000",4.00,4.00
A039490,키움증권,FICS  증권,"31,219","122,300",56,하나증권,2024/05/03,"160,000","160,000",0.00,4.00,4.00,"155,692","153,000",4.00,4.00
A039490,키움증권,FICS  증권,"31,219","122,300",02,신한투자증권,2024/05/03,"145,000","140,000",3.57,4.00,4.00,"155,692","153,000",4.00,4.00
A039490,키움증권,FICS  증권,"31,219","122,300",KB,KB증권,2024/05/02,"157,000","150,000",4.67,4.00,4.00,"155,692","153,000",4.00,4.00
A219130,타이거일렉,FICS  반도체 및 관련장비,"2,049","32,450",50,키움증권,2024/05/08,,,,0.00,0.00,,,,
A360070,탑머티리얼,FICS  전자 장비 및 기기,"4,415","54,700",05,미래에셋증권,2024/05/10,,,,,,,,,
A134580,탑코미디어,FICS  미디어,720,"3,270",12,NH투자증권,2024/05/20,,,,0.00,,,,,
A006890,태경케미컬,FICS  화학,"1,716","14,790",93,흥국증권,2024/04/24,"19,500","18,000",8.33,4.00,4.00,"19,500","18,000",4.00,4.00
A023160,태광,FICS  기계,"3,191","12,040",10,메리츠증권,2024/05/30,"23,000","23,000",0.00,4.00,4.00,"19,500","21,817",4.00,4.00
A023160,태광,FICS  기계,"3,191","12,040",AP,대신증권,2024/05/14,"17,500","24,450",-28.43,4.00,4.00,"19,500","21,817",4.00,4.00
A023160,태광,FICS  기계,"3,191","12,040",02,신한투자증권,2024/05/09,"18,000","18,000",0.00,4.00,4.00,"19,500","21,817",4.00,4.00
A044490,태웅,FICS  에너지 시설 및 서비스,"3,789","18,940",AP,대신증권,2024/05/21,,,,0.00,,,,,
A089030,테크윙,FICS  반도체 및 관련장비,"16,249","43,500",93,흥국증권,2024/05/31,,,,0.00,,"70,000","50,000",4.00,4.00
A089030,테크윙,FICS  반도체 및 관련장비,"16,249","43,500",22,현대차증권,2024/05/31,"70,000","50,000",40.00,4.00,4.00,"70,000","50,000",4.00,4.00
A054450,텔레칩스,FICS  반도체 및 관련장비,"3,218","21,250",08,유진투자증권,2024/05/10,"31,000","39,000",-20.51,4.00,4.00,"33,000","32,333",4.00,4.00
A054450,텔레칩스,FICS  반도체 및 관련장비,"3,218","21,250",02,신한투자증권,2024/04/18,"30,000","26,000",15.38,4.00,4.00,"33,000","32,333",4.00,4.00
A054450,텔레칩스,FICS  반도체 및 관련장비,"3,218","21,250",62,DS투자증권,2024/03/27,"38,000","32,000",18.75,4.00,4.00,"33,000","32,333",4.00,4.00
A054450,텔레칩스,FICS  반도체 및 관련장비,"3,218","21,250",13,부국증권,2024/03/18,,,,0.00,0.00,"33,000","32,333",4.00,4.00
A214420,토니모리,FICS  개인생활용품,"3,777","15,700",24,유안타증권,2024/06/13,,,,0.00,0.00,,,,
A214420,토니모리,FICS  개인생활용품,"3,777","15,700",56,하나증권,2024/05/02,,,,0.00,0.00,,,,
A393210,토마토시스템,FICS  IT 서비스,"1,789","11,460",50,키움증권,2024/06/10,,,,0.00,0.00,,,,
A051360,토비스,FICS  디스플레이 및 관련부품,"3,355","20,750",62,DS투자증권,2024/05/08,"29,000","24,000",20.83,4.00,4.00,"26,500","24,000",4.00,4.00
A051360,토비스,FICS  디스플레이 및 관련부품,"3,355","20,750",12,NH투자증권,2024/05/08,,,,0.00,0.00,"26,500","24,000",4.00,4.00
A051360,토비스,FICS  디스플레이 및 관련부품,"3,355","20,750",46,하이투자증권,2024/04/29,,,,0.00,,"26,500","24,000",4.00,4.00
A051360,토비스,FICS  디스플레이 및 관련부품,"3,355","20,750",13,부국증권,2024/04/08,"24,000","24,000",0.00,4.00,4.00,"26,500","24,000",4.00,4.00
A417790,트루엔,FICS  보안장비,"1,168","10,620",08,유진투자증권,2024/05/14,,,,0.00,0.00,,,,
A417790,트루엔,FICS  보안장비,"1,168","10,620",KB,KB증권,2024/05/13,,,,0.00,0.00,,,,
A064760,티씨케이,FICS  반도체 및 관련장비,"16,508","141,400",02,신한투자증권,2024/06/11,"150,000",,,4.00,,"150,000","150,000",4.00,4.00
A064760,티씨케이,FICS  반도체 및 관련장비,"16,508","141,400",50,키움증권,2024/04/23,"150,000","150,000",0.00,4.00,4.00,"150,000","150,000",4.00,4.00
A340570,티앤엘,FICS  의료 장비 및 서비스,"5,551","68,300",24,유안타증권,2024/06/10,"100,000","100,000",0.00,4.00,4.00,"82,750","78,000",4.00,4.00
A340570,티앤엘,FICS  의료 장비 및 서비스,"5,551","68,300",88,LS증권,2024/05/17,"90,000","80,000",12.50,4.00,4.00,"82,750","78,000",4.00,4.00
A340570,티앤엘,FICS  의료 장비 및 서비스,"5,551","68,300",99,상상인증권,2024/04/15,"78,000","78,000",0.00,4.00,4.00,"82,750","78,000",4.00,4.00
A340570,티앤엘,FICS  의료 장비 및 서비스,"5,551","68,300",25,SK증권,2024/03/20,"63,000","54,000",16.67,4.00,4.00,"82,750","78,000",4.00,4.00
A131290,티에스이,FICS  반도체 및 관련장비,"6,261","56,600",AP,대신증권,2024/06/14,"80,000","80,000",0.00,4.00,4.00,"77,500","70,000",4.00,4.00
A131290,티에스이,FICS  반도체 및 관련장비,"6,261","56,600",02,신한투자증권,2024/03/25,"75,000","60,000",25.00,4.00,4.00,"77,500","70,000",4.00,4.00
A356860,티엘비,FICS  반도체 및 관련장비,"2,532","25,750",25,SK증권,2024/06/05,"37,500","37,500",0.00,4.00,4.00,"34,900","34,167",4.00,4.00
A356860,티엘비,FICS  반도체 및 관련장비,"2,532","25,750",10,메리츠증권,2024/05/31,"33,000","33,000",0.00,4.00,4.00,"34,900","34,167",4.00,4.00
A356860,티엘비,FICS  반도체 및 관련장비,"2,532","25,750",31,DB금융투자,2024/05/28,"32,000",,,4.00,,"34,900","34,167",4.00,4.00
A356860,티엘비,FICS  반도체 및 관련장비,"2,532","25,750",AP,대신증권,2024/05/21,"32,000","32,000",0.00,4.00,4.00,"34,900","34,167",4.00,4.00
A356860,티엘비,FICS  반도체 및 관련장비,"2,532","25,750",21,한화투자증권,2024/04/29,"40,000",,,4.00,,"34,900","34,167",4.00,4.00
A356860,티엘비,FICS  반도체 및 관련장비,"2,532","25,750",46,하이투자증권,2024/04/08,,,,0.00,,"34,900","34,167",4.00,4.00
A091810,티웨이항공,FICS  항공운수,"6,052","2,810",88,LS증권,2024/06/04,"3,700","3,200",15.63,4.00,4.00,"3,400","3,033",3.75,3.67
A091810,티웨이항공,FICS  항공운수,"6,052","2,810",03,한국투자증권,2024/06/03,"4,000",,,4.00,0.00,"3,400","3,033",3.75,3.67
A091810,티웨이항공,FICS  항공운수,"6,052","2,810",46,하이투자증권,2024/05/21,"3,400","3,400",0.00,4.00,4.00,"3,400","3,033",3.75,3.67
A091810,티웨이항공,FICS  항공운수,"6,052","2,810",30,삼성증권,2024/04/22,"2,500","2,500",0.00,3.00,3.00,"3,400","3,033",3.75,3.67
A425040,티이엠씨,FICS  반도체 및 관련장비,"3,704","17,390",02,신한투자증권,2024/06/11,"27,000",,,4.00,,"28,500","27,000",4.00,4.00
A425040,티이엠씨,FICS  반도체 및 관련장비,"3,704","17,390",21,한화투자증권,2024/04/15,"30,000","27,000",11.11,4.00,4.00,"28,500","27,000",4.00,4.00
A034230,파라다이스,FICS  호텔 및 레저,"13,325","14,520",50,키움증권,2024/05/23,"24,000","24,000",0.00,4.00,4.00,"20,778","19,938",4.00,4.00
A034230,파라다이스,FICS  호텔 및 레저,"13,325","14,520",12,NH투자증권,2024/05/21,"20,000","20,000",0.00,4.00,4.00,"20,778","19,938",4.00,4.00
A034230,파라다이스,FICS  호텔 및 레저,"13,325","14,520",64,다올투자증권,2024/05/21,"20,000",,,4.00,,"20,778","19,938",4.00,4.00
A034230,파라다이스,FICS  호텔 및 레저,"13,325","14,520",KB,KB증권,2024/05/16,"21,000","19,500",7.69,4.00,4.00,"20,778","19,938",4.00,4.00
A034230,파라다이스,FICS  호텔 및 레저,"13,325","14,520",AP,대신증권,2024/05/13,"22,000","19,000",15.79,4.00,4.00,"20,778","19,938",4.00,4.00
A034230,파라다이스,FICS  호텔 및 레저,"13,325","14,520",56,하나증권,2024/05/10,"18,000","18,000",0.00,4.00,4.00,"20,778","19,938",4.00,4.00
A034230,파라다이스,FICS  호텔 및 레저,"13,325","14,520",02,신한투자증권,2024/05/03,"20,000","17,000",17.65,4.00,4.00,"20,778","19,938",4.00,4.00
A034230,파라다이스,FICS  호텔 및 레저,"13,325","14,520",99,상상인증권,2024/05/03,"21,000","21,000",0.00,4.00,4.00,"20,778","19,938",4.00,4.00
A034230,파라다이스,FICS  호텔 및 레저,"13,325","14,520",22,현대차증권,2024/04/05,"21,000","21,000",0.00,4.00,4.00,"20,778","19,938",4.00,4.00
A214450,파마리서치,FICS  의료 장비 및 서비스,"13,724","131,800",99,상상인증권,2024/05/20,"180,000","150,000",20.00,4.00,4.00,"185,000","168,750",4.00,4.00
A214450,파마리서치,FICS  의료 장비 및 서비스,"13,724","131,800",30,삼성증권,2024/05/13,"190,000","190,000",0.00,4.00,4.00,"185,000","168,750",4.00,4.00
A214450,파마리서치,FICS  의료 장비 및 서비스,"13,724","131,800",64,다올투자증권,2024/05/13,"180,000","160,000",12.50,4.00,4.00,"185,000","168,750",4.00,4.00
A214450,파마리서치,FICS  의료 장비 및 서비스,"13,724","131,800",88,LS증권,2024/05/13,"190,000","175,000",8.57,4.00,4.00,"185,000","168,750",4.00,4.00
A441270,파인엠텍,FICS  휴대폰 및 관련부품,"3,440","9,300",KB,KB증권,2024/06/04,,,,0.00,,"13,000","12,500",4.00,4.00
A441270,파인엠텍,FICS  휴대폰 및 관련부품,"3,440","9,300",08,유진투자증권,2024/06/03,,,,0.00,,"13,000","12,500",4.00,4.00
A441270,파인엠텍,FICS  휴대폰 및 관련부품,"3,440","9,300",10,메리츠증권,2024/05/31,"13,000","12,500",4.00,4.00,4.00,"13,000","12,500",4.00,4.00
A441270,파인엠텍,FICS  휴대폰 및 관련부품,"3,440","9,300",46,하이투자증권,2024/05/28,,,,0.00,,"13,000","12,500",4.00,4.00
A441270,파인엠텍,FICS  휴대폰 및 관련부품,"3,440","9,300",24,유안타증권,2024/05/21,,,,0.00,0.00,"13,000","12,500",4.00,4.00
A441270,파인엠텍,FICS  휴대폰 및 관련부품,"3,440","9,300",09,한양증권,2024/05/16,,,,0.00,0.00,"13,000","12,500",4.00,4.00
A441270,파인엠텍,FICS  휴대폰 및 관련부품,"3,440","9,300",62,DS투자증권,2024/03/27,,,,0.00,0.00,"13,000","12,500",4.00,4.00
A140860,파크시스템스,FICS  전자 장비 및 기기,"12,466","178,700",50,키움증권,2024/06/10,"200,000","190,000",5.26,4.00,4.00,"211,250","210,000",4.00,4.00
A140860,파크시스템스,FICS  전자 장비 및 기기,"12,466","178,700",22,현대차증권,2024/05/21,"210,000","210,000",0.00,4.00,4.00,"211,250","210,000",4.00,4.00
A140860,파크시스템스,FICS  전자 장비 및 기기,"12,466","178,700",67,BNK투자증권,2024/05/08,"220,000","220,000",0.00,4.00,4.00,"211,250","210,000",4.00,4.00
A140860,파크시스템스,FICS  전자 장비 및 기기,"12,466","178,700",AP,대신증권,2024/05/08,"220,000","220,000",0.00,4.00,4.00,"211,250","210,000",4.00,4.00
A140860,파크시스템스,FICS  전자 장비 및 기기,"12,466","178,700",30,삼성증권,2024/05/08,"220,000","220,000",0.00,4.00,4.00,"211,250","210,000",4.00,4.00
A140860,파크시스템스,FICS  전자 장비 및 기기,"12,466","178,700",56,하나증권,2024/05/07,"200,000","200,000",0.00,4.00,4.00,"211,250","210,000",4.00,4.00
A140860,파크시스템스,FICS  전자 장비 및 기기,"12,466","178,700",88,LS증권,2024/04/09,"220,000","220,000",0.00,4.00,4.00,"211,250","210,000",4.00,4.00
A140860,파크시스템스,FICS  전자 장비 및 기기,"12,466","178,700",KB,KB증권,2024/04/04,"200,000","200,000",0.00,4.00,4.00,"211,250","210,000",4.00,4.00
A091700,파트론,FICS  휴대폰 및 관련부품,"4,560","7,740",12,NH투자증권,2024/05/29,"9,000","12,000",-25.00,3.00,4.00,"10,500","12,000",3.50,4.00
A091700,파트론,FICS  휴대폰 및 관련부품,"4,560","7,740",AP,대신증권,2024/05/02,"12,000","12,000",0.00,4.00,4.00,"10,500","12,000",3.50,4.00
A028670,팬오션,FICS  해상운수,"21,810","4,080",88,LS증권,2024/06/04,"6,500",,,4.00,,"6,210","6,088",3.90,3.88
A028670,팬오션,FICS  해상운수,"21,810","4,080",03,한국투자증권,2024/06/03,"6,700","6,700",0.00,4.00,4.00,"6,210","6,088",3.90,3.88
A028670,팬오션,FICS  해상운수,"21,810","4,080",02,신한투자증권,2024/05/28,"7,000","7,000",0.00,4.00,4.00,"6,210","6,088",3.90,3.88
A028670,팬오션,FICS  해상운수,"21,810","4,080",56,하나증권,2024/05/27,"6,000",,,4.00,,"6,210","6,088",3.90,3.88
A028670,팬오션,FICS  해상운수,"21,810","4,080",46,하이투자증권,2024/05/21,"6,400","6,400",0.00,4.00,4.00,"6,210","6,088",3.90,3.88
A028670,팬오션,FICS  해상운수,"21,810","4,080",12,NH투자증권,2024/05/21,"6,000","6,000",0.00,4.00,4.00,"6,210","6,088",3.90,3.88
A028670,팬오션,FICS  해상운수,"21,810","4,080",30,삼성증권,2024/05/14,"5,600","5,600",0.00,4.00,4.00,"6,210","6,088",3.90,3.88
A028670,팬오션,FICS  해상운수,"21,810","4,080",AP,대신증권,2024/05/14,"6,700","6,500",3.08,4.00,4.00,"6,210","6,088",3.90,3.88
A028670,팬오션,FICS  해상운수,"21,810","4,080",05,미래에셋증권,2024/05/14,"6,300","5,600",12.50,4.00,4.00,"6,210","6,088",3.90,3.88
A028670,팬오션,FICS  해상운수,"21,810","4,080",KB,KB증권,2024/05/14,"4,900","4,900",0.00,3.00,3.00,"6,210","6,088",3.90,3.88
A263750,펄어비스,FICS  게임 소프트웨어,"28,141","43,800",KB,KB증권,2024/06/13,"50,000","50,000",0.00,4.00,4.00,"49,615","48,833",3.71,3.69
A263750,펄어비스,FICS  게임 소프트웨어,"28,141","43,800",12,NH투자증권,2024/06/12,"50,000","40,000",25.00,4.00,4.00,"49,615","48,833",3.71,3.69
A263750,펄어비스,FICS  게임 소프트웨어,"28,141","43,800",02,신한투자증권,2024/06/07,"72,000","72,000",0.00,4.00,4.00,"49,615","48,833",3.71,3.69
A263750,펄어비스,FICS  게임 소프트웨어,"28,141","43,800",50,키움증권,2024/06/07,"57,000","51,000",11.76,4.00,4.00,"49,615","48,833",3.71,3.69
A263750,펄어비스,FICS  게임 소프트웨어,"28,141","43,800",21,한화투자증권,2024/06/05,"52,000","52,000",0.00,4.00,4.00,"49,615","48,833",3.71,3.69
A263750,펄어비스,FICS  게임 소프트웨어,"28,141","43,800",10,메리츠증권,2024/05/30,"40,000","40,000",0.00,3.00,3.00,"49,615","48,833",3.71,3.69
A263750,펄어비스,FICS  게임 소프트웨어,"28,141","43,800",AP,대신증권,2024/05/30,"50,000","50,000",0.00,4.00,4.00,"49,615","48,833",3.71,3.69
A263750,펄어비스,FICS  게임 소프트웨어,"28,141","43,800",08,유진투자증권,2024/05/30,"40,000","40,000",0.00,3.00,3.00,"49,615","48,833",3.71,3.69
A263750,펄어비스,FICS  게임 소프트웨어,"28,141","43,800",01,교보증권,2024/05/23,"49,000","58,000",-15.52,4.00,4.00,"49,615","48,833",3.71,3.69
A263750,펄어비스,FICS  게임 소프트웨어,"28,141","43,800",99,상상인증권,2024/05/13,"51,000","34,000",50.00,4.00,4.00,"49,615","48,833",3.71,3.69
A263750,펄어비스,FICS  게임 소프트웨어,"28,141","43,800",25,SK증권,2024/05/13,"60,000","60,000",0.00,4.00,4.00,"49,615","48,833",3.71,3.69
A263750,펄어비스,FICS  게임 소프트웨어,"28,141","43,800",05,미래에셋증권,2024/05/10,"40,000","39,000",2.56,3.00,3.00,"49,615","48,833",3.71,3.69
A263750,펄어비스,FICS  게임 소프트웨어,"28,141","43,800",03,한국투자증권,2024/04/17,,,,3.00,3.00,"49,615","48,833",3.71,3.69
A263750,펄어비스,FICS  게임 소프트웨어,"28,141","43,800",93,흥국증권,2024/03/19,"34,000",,,4.00,,"49,615","48,833",3.71,3.69
A251970,펌텍코리아,FICS  용기 및 포장,"5,320","42,900",22,현대차증권,2024/06/14,,,,0.00,,"35,500","35,500",4.00,4.00
A251970,펌텍코리아,FICS  용기 및 포장,"5,320","42,900",24,유안타증권,2024/06/13,,,,0.00,0.00,"35,500","35,500",4.00,4.00
A251970,펌텍코리아,FICS  용기 및 포장,"5,320","42,900",99,상상인증권,2024/05/08,"38,000","38,000",0.00,4.00,4.00,"35,500","35,500",4.00,4.00
A251970,펌텍코리아,FICS  용기 및 포장,"5,320","42,900",62,DS투자증권,2024/05/08,"34,000","34,000",0.00,4.00,4.00,"35,500","35,500",4.00,4.00
A251970,펌텍코리아,FICS  용기 및 포장,"5,320","42,900",21,한화투자증권,2024/05/08,"38,000","38,000",0.00,4.00,4.00,"35,500","35,500",4.00,4.00
