code,name,sector,big,middle,small
85910,네오티스,자동차부품,Auto,자동차부품_동력발생,자동차용모터(DC Motor)
92730,네오팜,개인생활용품,화장품,화장품_브랜드,민감성피부용 보습제(아토피 등)
290660,네오펙트,의료장비및서비스,헬스케어,의료기기_SW,재활컨텐츠 및 재활의료기기
306620,네온테크,반도체및관련장비,반도체,반도체_장비(기타),"반도체, 디스플레이, MLCC용 절단 장비 제조 및 자동화 설비(FA System)"
153460,네이블,일반소프트웨어,인터넷,소프트웨어,유무선 융합 통신 솔루션
7390,네이처셀,바이오,헬스케어,줄기세포,줄기세포
33640,네패스,반도체및관련장비,반도체,반도체_패키징,반도체 패키징
330860,네패스아크,반도체및관련장비,반도체,비메모리_기타,시스템 반도체 테스트 전문
5720,넥센,자동차부품,지주사,지주사,지주사
2350,넥센타이어,자동차부품,Auto,자동차부품_타이어,타이어
89140,넥스턴바이오,기계,기계,공작기계,CNC 선반
137940,넥스트아이,전자장비및기기,디스플레이,디스플레이_장비,LCD 외관검사장비
396270,넥스트칩,반도체및관련장비,반도체,비메모리_팹리스,차량용 지능형 카메라 영상처리 인식 시스템 반도체 전문 
348210,넥스틴,반도체및관련장비,반도체,반도체_장비(전공정),반도체 전공정용 패턴 결함 검사 장비
92790,넥스틸,금속및광물,기초소재,철강_강관,강관 제조
225570,넥슨게임즈,게임소프트웨어,게임,게임_KOSDAQ,V4
217270,넵튠,게임소프트웨어,게임,게임_KOSDAQ,"KAKAO 프렌즈 사천성, Line Puzzle tantan"
251270,넷마블,게임소프트웨어,게임,게임_KOSPI,"스톤에이지, 세븐나이츠, 모두의마블"
104620,노랑풍선,호텔및레저,내수,여행사,여행
90350,노루페인트,건축자재,기초소재,페인트,페인트
320,노루홀딩스,건축자재,지주사,지주사,지주사
194700,노바렉스,식료품,음식료,건기식_OEMODM,OEM/ODM
285490,노바텍,휴대폰및관련부품,스마트폰,스마트폰_부품,부분품) 차폐자석 등
145170,노브랜드,섬유및의복,패션,의류_OEMODM,의류 디자인 플랫폼
106520,노블엠앤비,전자장비및기기,스마트폰,카메라_렌즈,카메라 모듈용 렌즈 모듈
376930,노을,의료장비및서비스,헬스케어,체외진단,차세대 진단검사 플랫폼 기업
6280,녹십자,제약,헬스케어,제약_완제의약품,"(순환기계) 혈액제제류(알부민 상실, 면역결핍 등), 일반제제류(B형간혐 치료제)"
142280,녹십자엠에스,의료장비및서비스,헬스케어,바이오_기자재,진단시약
234690,녹십자웰빙,제약,헬스케어,제약_완제의약품,수액(영양주사제 등)
5250,녹십자홀딩스,제약,지주사,지주사,지주사
65560,녹원씨엔아이,화학,유통,MRO,산업용 마이크로필터
4370,농심,식료품,음식료,라면,라면 등
72710,농심홀딩스,식료품,지주사,지주사,지주사
54050,농우바이오,바이오,농업,종자,종자
69140,누리플랜,상업서비스,건설,임대관리,경관조명사업
40160,누리플렉스,일반소프트웨어,에너지,전력_기자재,계량기(전력량계)
332290,누보,화학,농업,비료,비료
348340,뉴로메카,기계,기계,로봇,협동로봇(collaborative robot)
60260,뉴보텍,건축자재,건설,건자재_배관재,배관재산업(환경관련)
123840,뉴온,기계,스마트폰,스마트폰_부품,Glass&Film) Plastic 또는 Glass 및 film에 박막을 증착하는 장치
12340,뉴인텍,전기장비,전자제품,MLCC,콘덴서(생활가전용)
214870,뉴지랩파마,도소매,헬스케어,바이오_기술이전,"대사항암제, 표적항암제"
270870,뉴트리,식료품,음식료,건강기능식품,에버콜라겐
144960,뉴파워프라즈마,반도체및관련장비,반도체,반도체_장비(전공정),CVD 이물질을 제거하는 Remote Plasma Generator
85670,뉴프렉스,전자장비및기기,PCB,FPCB,연성인쇄회로기판(FPCB)
64260,다날,인터넷서비스,인터넷,결제시스템,유무선 결제시스템(휴대폰소액결제)
340360,다보링크,통신장비,통신,통신장비,WiFi AP 및 Gateway 장비와 관련 솔루션
39560,다산네트웍스,통신장비,통신,통신장비,네트워크 통합시스템 구축 및 자문 
154040,다산솔루에타,자동차부품,스마트폰,스마트폰_부품,EMI/ESD) EMC(전자파차단소재)
58730,다스코,건축자재,건설,건자재_데크플레이트,데크플레이트
30210,다올투자증권,증권,금융,증권,증권업
23590,다우기술,증권,인터넷,SI_계열,시스템통합(SI): 다우데이타
32190,다우데이타,증권,인터넷,소프트웨어,소프트웨어 개발
68240,다원시스,기계,운송,철도,철도
145210,다이나믹디자인,자동차부품,Auto,자동차부품_타이어,타이어 금형 및 타이어제조설비
19680,대교,교육,교육,교육서비스,교육서비스 및 출판
6370,대구백화점,백화점,유통,백화점,백화점
8060,대덕,전자장비및기기,지주사,지주사,지주사
353200,대덕전자,전자장비및기기,PCB,PCB,인쇄회로기판(PCB)
490,대동,기계,농업,농기계,농기계
20400,대동금속,자동차부품,Auto,자동차부품_주물,자동차부품용 주물
8830,대동기어,기계,농업,농기계,농기계용 동력전달장치부품 등
48470,대동스틸,금속및광물,기초소재,철강_유통,대리점(포스코 열연)
8110,대동전자,전자장비및기기,디스플레이,디스플레이_부품,TV관련 금형 및 사출 
4780,대륙제관,용기및포장,내수,생활용품,연료관과 에어졸관
5750,대림B&Co,건축자재,건설,건자재,욕실관련
17650,대림제지,종이및목재,종이,골판지원지,골판지원지
6570,대림통상,건축자재,건설,건자재,욕실관련(수도꼭지 등)
7720,대명소노시즌,도소매,내수,리조트,숙박/리조트
389260,대명에너지,에너지시설및서비스,에너지,신재생_기타,신ㆍ재생에너지 발전소 건설 공사 및 용역 
317850,대모,기계,기계,건설기계_부품,건설기계부품(어태치먼트)
290670,대보마그네틱,전자장비및기기,배터리,배터리_소재,전자석탈철기(EMF)
78140,대봉엘에스,제약,헬스케어,제약_원료의약품,원료의약사업
65150,대산F&B,식료품,음식료,프랜차이즈,프랜차이즈(미스터피자)
1680,대상,식료품,음식료,식품_제조,식품제조업: 조미료
84690,대상홀딩스,식료품,지주사,지주사,지주사
36480,대성미생물,제약,헬스케어,제약_동물의약품,동물의약품
128820,대성산업,석유및가스,내수,주유소,주유소
117580,대성에너지,가스,에너지,도시가스,도시가스
27830,대성창투,창업투자및종금,금융,밴처캐피탈_VC,밴처캐피탈(VC)
104040,대성파인텍,자동차부품,기계,일반기계,금속성형가공기계 (프레스산업)
129920,대성하이텍,기계,기계,공작기계,CNC 선반
16710,대성홀딩스,가스,지주사,지주사,지주사
20180,대신정보통신,IT서비스,인터넷,SI_비계열,시스템통합(SI)
3540,대신증권,증권,금융,증권,증권업
45390,대아티아이,운송인프라,운송,철도,철도신호제어시스템
9190,대양금속,금속및광물,기초소재,철강_스테인리스,스테인리스 강판
108380,대양전기공업,조선,조선,조선기자재,선박 조명
6580,대양제지,종이및목재,종이,골판지원지,골판지원지
14160,대영포장,용기및포장,종이,골판지원지,골판지원지
47040,대우건설,건설,건설,건설,"국내외 건축, 토목, 플랜트, 주택 등"
9320,대우부품,자동차부품,Auto,자동차부품_전기전자,전자제어부품
3090,대웅,제약,지주사,지주사,지주사
69620,대웅제약,제약,헬스케어,제약_완제의약품,"(피부기계) 알비스(위염, 위궤양), 우루사(피로회복)"
7680,대원,건설,건설,건설,"토목 및 건축, 주택 공급업"
430,대원강업,자동차부품,Auto,자동차부품_현가장치,Suspension
48910,대원미디어,미디어,방송미디어,애니메이션,애니메이션 영화 및 비디오몰 제작업
5710,대원산업,자동차부품,Auto,자동차부품_차체,자동차 Seat
6340,대원전선,전기장비,에너지,전선업,전선업
3220,대원제약,제약,헬스케어,제약_완제의약품,"(항셍제) 오티렌(F)정(항궤양제), 리피원정(고지혈증치료제)"
24890,대원화성,섬유및의복,패션,섬유,합성피혁
290380,대유,화학,농업,비료,비료
2880,대유에이텍,자동차부품,Auto,자동차부품_차체,자동차 Seat
300,대유플러스,자동차부품,통신,통신장비,네트워크 솔루션 및 통신장비 개발
120240,대정화금,화학,헬스케어,바이오_기자재,시험용 시약 등
3310,대주산업,식료품,음식료,사료,사료
78600,대주전자재료,전자장비및기기,배터리,배터리_소재,이차전지용 음극재
12800,대창,금속및광물,기초소재,비철금속_동,동
15230,대창단조,기계,기계,건설기계_부품,건설기계부품(하부주행체(Under-carriage))
96350,대창솔루션,조선,조선,선박엔진,선박용엔진부분품
140520,대창스틸,금속및광물,기초소재,철강_냉연,냉연코일(절단가공)
131220,대한과학,의료장비및서비스,유통,MRO,실험기기
10170,대한광통신,통신장비,통신,통신장비,광섬유 및 광케이블사업
54670,대한뉴팜,제약,헬스케어,제약_완제의약품,(순환기계) 노인성 만성질환 시장 등 
1070,대한방직,섬유및의복,패션,섬유,방적(Spinning)
23910,대한약품,제약,헬스케어,제약_완제의약품,수액
6650,대한유화,화학,기초소재,석유화학,"기초유분, 모노머/폴리머"
1440,대한전선,전기장비,에너지,전선업,전선업
84010,대한제강,금속및광물,기초소재,철강,철근
1790,대한제당,식료품,음식료,제당제분,제당/제분 등
1130,대한제분,식료품,음식료,제당제분,제당/제분 등
3490,대한항공,항공운수,운송,항공_운송,정기항공운송업
5880,대한해운,해상운수,운송,해운,벌크선
3830,대한화섬,화학,기초소재,화학섬유,Polyester
16090,대현,섬유및의복,패션,의류_브랜드,"BLU PEPE, CC collect(여성의류)"
69460,대호에이엘,금속및광물,기초소재,비철금속_알루미늄,알루미늄 압연
21040,대호특수강,금속및광물,기초소재,철강_선재가공,와이어로프 및 경강선 제조 및 판매
67080,대화제약,제약,헬스케어,제약_완제의약품,"(항셍제) 세파메칠정(세균성페렴 중이염 외), 후로스판 정(소화관 및 담도계 기능장애 외)"
298540,더네이쳐홀딩스,섬유및의복,패션,의류_브랜드,National Geographic(내셔널지오그래픽)
32860,더라미,금속및광물,기초소재,철강_유통,철스크랩 국내외 유통사업
192080,더블유게임즈,게임소프트웨어,게임,게임_KOSPI,"더블유 카지노, 더블유 빙고 "
393890,더블유씨피,전자장비및기기,배터리,배터리_소재,리튬이온 배터리 분리막
299170,더블유에스아이,제약,헬스케어,의료기기_정형외과,국소지혈제 및 척추수술관련 의료기기
12510,더존비즈온,일반소프트웨어,인터넷,소프트웨어,ERP
224060,더코디,반도체및관련장비,반도체,반도체_장비(전공정),"도포/현상장비, 세정장비"
43090,더테크놀로지,도소매,내수,생활용품,음식물처리기
213420,덕산네오룩스,디스플레이및관련부품,디스플레이,디스플레이_소재,OLED의 핵심 구성요소인 유기재료 생산
317330,덕산테코피아,디스플레이및관련부품,디스플레이,디스플레이_소재,OLED의 핵심 구성요소인 유기재료 생산
77360,덕산하이메탈,반도체및관련장비,반도체,반도체_패키징재료,Solder Ball
4830,덕성,섬유및의복,패션,섬유,합성피혁
90410,덕신이피씨,건축자재,건설,건자재_데크플레이트,데크플레이트
24900,덕양산업,자동차부품,Auto,자동차부품_차체,자동차용 내/외장재(Cockpit Module)
263600,덕우전자,휴대폰및관련부품,스마트폰,카메라_모듈,카메라모듈
194480,데브시스터즈,게임소프트웨어,게임,게임_KOSDAQ,쿠키런
263800,데이타솔루션,IT서비스,인터넷,소프트웨어,스토리지 유통판매
206560,덱스터,미디어,방송미디어,영화,영화제작기술(VFX)
261200,덴티스,의료장비및서비스,헬스케어,의료기기_치과,치과용임플란트
145720,덴티움,의료장비및서비스,헬스케어,의료기기_치과,치과용임플란트
67990,도이치모터스,자동차,Auto,완성차,수입차 판매
2150,도화엔지니어링,건설,건설,건설서비스,설계/감리
6620,동구바이오제약,제약,헬스케어,제약_완제의약품,"(피부기계) 소화기계, 순환기계 항생제 제품군 "
100130,동국S&C,금속및광물,에너지,신재생_풍력,풍력발전기용 지주대 
5160,동국산업,금속및광물,기초소재,철강_냉연,냉연특수강
460850,동국씨엠,금속및광물,기초소재,철강_냉연,컬러도장강판
75970,동국알앤에스,금속및광물,기초소재,비철금속_내화물,내화물
